auto_id,automerk,carroserie,verkoopprijsprijs,kilometerstand,versnellinsbak,leeftijd_auto,type_motor,pk,nieuwstaat,lease_bedrag,airco
4380,Volgswagen,Coupé,99850.0,98787.0,Automatisch,5.0,Benzine,585.0,Gebruikt,831.8366678353821,True
4381,Volgswagen,Coupé,69999.0,69521.0,Automatisch,4.0,Benzine,390.0,Gebruikt,777.65783392612,False
4382,Volgswagen,Coupé,66500.0,68742.0,Automatisch,6.0,Benzine,368.0,Gebruikt,606.7964328390045,True
4383,Volgswagen,Coupé,69500.0,6722.0,Automatisch,1.0,Benzine,199.0,Gebruikt,649.3665856143425,False
4384,Volgswagen,Coupé,159850.0,33500.0,Automatisch,5.0,Benzine,585.0,Gebruikt,1505.503181351346,False
4385,Volgswagen,Coupé,72950.0,74952.0,Automatisch,5.0,Benzine,367.0,Gebruikt,747.5135968768664,True
4386,Volgswagen,Coupé,16900.0,207240.0,Automatisch,15.0,Benzine,387.0,Gebruikt,276.4466620810495,True
4387,Volgswagen,Coupé,56500.0,93869.0,Automatisch,5.0,Benzine,367.0,Gebruikt,636.568727437329,False
4388,Volgswagen,Coupé,40000.0,66000.0,,41.0,Benzine,150.0,Gebruikt,435.7098639191949,False
4389,Volgswagen,Coupé,74850.0,17151.0,Automatisch,2.0,Benzine,320.0,Gebruikt,794.2394434240751,True
4390,Volgswagen,Coupé,60950.0,24728.0,Automatisch,5.0,Benzine,334.0,Gebruikt,634.2159946775674,True
4391,Volgswagen,Coupé,51900.0,52525.0,Automatisch,4.0,Benzine,184.0,Gebruikt,638.4437954547129,True
4392,Volgswagen,Coupé,52750.0,7229.0,Automatisch,2.0,Benzine,218.0,Gebruikt,578.537715165682,False
4393,Volgswagen,Coupé,74950.0,14253.0,Automatisch,1.0,Benzine,258.0,Gebruikt,793.3884174673709,True
4394,Volgswagen,Coupé,15995.0,65901.0,Handgeschakeld,11.0,Benzine,156.0,Gebruikt,231.8522286770148,False
4395,Volgswagen,Coupé,72900.0,83316.0,Automatisch,7.0,Benzine,455.0,Gebruikt,780.6059490586076,True
4396,Volgswagen,Coupé,179950.0,11665.0,Automatisch,4.0,Benzine,585.0,Gebruikt,1656.7172008702464,True
4397,Volgswagen,Coupé,32999.0,49541.0,Automatisch,6.0,Benzine,184.0,Gebruikt,486.3934275873901,False
4398,Volgswagen,Coupé,129450.0,13600.0,Automatisch,5.0,Benzine,522.0,Gebruikt,1157.918225202668,True
4399,Volgswagen,Coupé,28940.0,106281.0,Automatisch,7.0,Benzine,156.0,Gebruikt,344.5027847206694,False
4400,Volgswagen,Coupé,42900.0,74830.0,Automatisch,5.0,Benzine,333.0,Gebruikt,413.0922788251969,True
4401,Volgswagen,Coupé,69950.0,19896.0,Automatisch,2.0,Benzine,,Gebruikt,740.6329803323526,False
4402,Volgswagen,Coupé,57850.0,35774.0,Automatisch,5.0,Benzine,334.0,Gebruikt,570.2370010680185,True
4403,Volgswagen,Coupé,20950.0,141345.0,Automatisch,11.0,Benzine,306.0,Gebruikt,278.6212680512429,True
4404,Volgswagen,Coupé,104850.0,4934.0,Automatisch,2.0,Benzine,211.0,Gebruikt,1001.086108626833,False
4405,Volgswagen,Coupé,56950.0,31877.0,Automatisch,4.0,Benzine,211.0,Gebruikt,608.4157866134428,True
4406,Volgswagen,Coupé,15944.0,281583.0,Automatisch,15.0,Benzine,387.0,Gebruikt,311.59415044116383,True
4407,Volgswagen,Coupé,23900.0,112800.0,Automatisch,31.0,Benzine,299.0,Gebruikt,234.5068861203383,True
4408,Volgswagen,Coupé,21500.0,89900.0,,24.0,Benzine,193.0,Gebruikt,344.700158220752,True
4409,Volgswagen,Coupé,159880.0,14194.0,Automatisch,1.0,Benzine,510.0,Gebruikt,1493.1304069033156,True
4410,Volgswagen,Coupé,67500.0,76417.0,Automatisch,5.0,Benzine,367.0,Gebruikt,733.9203619873784,False
4411,Volgswagen,Coupé,52900.0,48520.0,Automatisch,4.0,Benzine,211.0,Gebruikt,618.0474674855272,False
4412,Volgswagen,Coupé,52750.0,10478.0,Automatisch,2.0,Benzine,218.0,Demo,678.3852485170289,False
4413,Volgswagen,Coupé,31750.0,191452.0,Automatisch,32.0,Benzine,272.0,Gebruikt,484.3128335454029,True
4414,Volgswagen,Coupé,28950.0,33471.0,Automatisch,5.0,Diesel,170.0,Gebruikt,381.45560560941016,False
4415,Volgswagen,Coupé,33950.0,81045.0,Automatisch,5.0,Benzine,211.0,Gebruikt,358.2780804782057,False
4416,Volgswagen,Coupé,55000.0,30000.0,Automatisch,4.0,Benzine,245.0,Gebruikt,602.2914251422123,True
4417,Volgswagen,Coupé,49900.0,39959.0,Automatisch,4.0,Benzine,245.0,Gebruikt,546.3076622144376,False
4418,Volgswagen,Coupé,18988.0,145041.0,Automatisch,11.0,Benzine,408.0,Gebruikt,278.38459174566503,True
4419,Volgswagen,Coupé,35950.0,79696.0,Automatisch,6.0,Benzine,245.0,Gebruikt,427.5000943293284,True
4420,Volgswagen,Coupé,29950.0,96379.0,Automatisch,4.0,Benzine,211.0,Gebruikt,394.1018135657853,True
4421,Volgswagen,Coupé,30945.0,62456.0,Automatisch,6.0,Benzine,156.0,Gebruikt,425.1774482656401,True
4422,Volgswagen,Coupé,48999.0,63000.0,Automatisch,4.0,Benzine,184.0,Gebruikt,440.4492818322447,False
4423,Volgswagen,Coupé,22500.0,138699.0,Automatisch,36.0,Benzine,272.0,Gebruikt,413.6657589031168,True
4424,Volgswagen,Coupé,14995.0,183005.0,Automatisch,13.0,Benzine,294.0,Gebruikt,262.63700197319093,False
4425,Volgswagen,Coupé,36945.0,64018.0,Automatisch,5.0,Benzine,211.0,Gebruikt,462.76878616802,False
4426,Volgswagen,Coupé,14950.0,176000.0,Automatisch,48.0,Benzine,200.0,Gebruikt,244.93809748216108,True
4427,Volgswagen,Coupé,14990.0,118579.0,Automatisch,13.0,Benzine,294.0,Gebruikt,300.93903382205224,True
4428,Volgswagen,Coupé,14890.0,127992.0,Automatisch,13.0,Benzine,292.0,Gebruikt,313.6428877267558,True
4429,Volgswagen,Coupé,229995.0,15995.0,Automatisch,2.0,Benzine,585.0,Demo,2068.666631366224,False
4430,Volgswagen,Coupé,25900.0,73289.0,Automatisch,8.0,Benzine,211.0,Gebruikt,413.97251117188057,False
4431,Volgswagen,Coupé,271039.0,142.0,Automatisch,0.0,Benzine,585.0,Nieuw,2488.81975978479,False
4432,Volgswagen,Coupé,105950.0,54000.0,Automatisch,4.0,Benzine,585.0,Gebruikt,1065.1792632357487,True
4433,Volgswagen,Coupé,79500.0,210144.0,Automatisch,5.0,Benzine,470.0,Gebruikt,820.9537651559963,True
4434,Volgswagen,Coupé,132950.0,15978.0,Automatisch,2.0,Benzine,510.0,Gebruikt,1220.2949303280554,True
4435,Volgswagen,Coupé,54950.0,54343.0,Automatisch,4.0,Benzine,211.0,Gebruikt,553.8781545011254,False
4436,Volgswagen,Coupé,72950.0,21970.0,Automatisch,2.0,Benzine,258.0,Gebruikt,716.5552413688328,False
4437,Volgswagen,Coupé,,,,,,,,,False
4438,Volgswagen,Coupé,59950.0,81852.0,Automatisch,5.0,Diesel,258.0,Gebruikt,656.239613296947,True
4439,Volgswagen,Coupé,99750.0,11230.0,Automatisch,2.0,Benzine,211.0,Gebruikt,966.3671698280154,False
4440,Volgswagen,Coupé,25750.0,69830.0,Automatisch,8.0,Benzine,184.0,Gebruikt,375.2498943957133,True
4441,Volgswagen,Coupé,31950.0,158860.0,Automatisch,14.0,Benzine,525.0,Gebruikt,429.7852121658235,True
4442,Volgswagen,Coupé,23999.0,124248.0,Automatisch,9.0,Benzine,306.0,Gebruikt,388.6027388517625,False
4443,Volgswagen,Coupé,72950.0,25185.0,Automatisch,2.0,Benzine,320.0,Gebruikt,784.6512296492008,True
4444,Volgswagen,Coupé,81726.0,55.0,Automatisch,0.0,Benzine,,Nieuw,898.0670686105551,False
4445,Volgswagen,Coupé,34000.0,96469.0,Automatisch,4.0,Benzine,211.0,Gebruikt,542.9379167942016,False
4446,Volgswagen,Coupé,71673.0,8.0,Automatisch,0.0,Benzine,,Nieuw en op kenteken,700.6562308929456,False
4447,Volgswagen,Coupé,32950.0,80000.0,Automatisch,5.0,Diesel,170.0,Gebruikt,418.4244693935708,False
4448,Volgswagen,Coupé,159900.0,62953.0,Automatisch,4.0,Benzine,585.0,Gebruikt,1459.9781558809536,False
4449,Volgswagen,Coupé,78950.0,134310.0,Automatisch,7.0,Benzine,585.0,Gebruikt,789.8881208604168,True
4450,Volgswagen,Coupé,44950.0,49300.0,Automatisch,4.0,Benzine,184.0,Gebruikt,486.97282010419286,False
4451,Volgswagen,Coupé,172900.0,73339.0,Automatisch,11.0,Benzine,562.0,Gebruikt,1649.9343775478442,True
4452,Volgswagen,Coupé,11995.0,147502.0,Handgeschakeld,28.0,Benzine,150.0,Gebruikt,299.9762857099961,True
4453,Volgswagen,Coupé,14695.0,177464.0,Automatisch,11.0,Benzine,204.0,Gebruikt,254.5451873822045,False
4454,Volgswagen,Coupé,14000.0,178000.0,Automatisch,12.0,Benzine,184.0,Gebruikt,243.8425114774288,False
4455,Volgswagen,Coupé,30000.0,121324.0,Automatisch,6.0,Benzine,381.0,Gebruikt,461.8792040304594,False
4456,Volgswagen,Coupé,19499.0,185751.0,Automatisch,11.0,Benzine,294.0,Gebruikt,413.8426014376705,False
4457,Volgswagen,Coupé,53850.0,71318.0,Automatisch,4.0,Benzine,211.0,Gebruikt,669.3912275053217,False
4458,Volgswagen,Coupé,14000.0,80900.0,Automatisch,49.0,Benzine,200.0,Gebruikt,342.4800904030729,False
4459,Volgswagen,Coupé,28900.0,107200.0,Automatisch,7.0,Benzine,184.0,Gebruikt,401.8803794838447,True
4460,Volgswagen,Coupé,54750.0,17184.0,Automatisch,1.0,Benzine,160.0,Gebruikt,647.824706995466,True
4461,Volgswagen,Coupé,78500.0,89545.0,Automatisch,5.0,Benzine,510.0,Gebruikt,833.8000006481111,True
4462,Volgswagen,Coupé,62995.0,46552.0,Automatisch,5.0,Benzine,334.0,Gebruikt,659.1719426889128,False
4463,Volgswagen,Coupé,114850.0,11075.0,Automatisch,1.0,Benzine,333.0,Gebruikt,1048.6415540885596,True
4464,Volgswagen,Coupé,17900.0,96909.0,Automatisch,12.0,Benzine,204.0,Gebruikt,290.96531537839127,True
4465,Volgswagen,Coupé,19695.0,156786.0,Automatisch,10.0,Benzine,306.0,Gebruikt,290.9040060194983,True
4466,Volgswagen,Coupé,164950.0,57482.0,Automatisch,3.0,Benzine,612.0,Gebruikt,1580.6232886334958,False
4467,Volgswagen,Coupé,42500.0,90000.0,Automatisch,55.0,Benzine,150.0,Gebruikt,554.8230676091168,True
4468,Volgswagen,Coupé,18450.0,127796.0,Automatisch,10.0,Benzine,204.0,Gebruikt,306.3116449703025,True
4469,Volgswagen,Coupé,71850.0,20713.0,Automatisch,1.0,Benzine,320.0,Gebruikt,731.1257476583905,True
4470,Volgswagen,Coupé,54750.0,61190.0,Automatisch,5.0,Benzine,,Gebruikt,631.0468346162431,False
4471,Volgswagen,Coupé,75000.0,99501.0,Automatisch,7.0,Benzine,585.0,Gebruikt,760.8733285454731,True
4472,Volgswagen,Coupé,37950.0,124453.0,Automatisch,6.0,Benzine,333.0,Gebruikt,457.0676892568599,False
4473,Volgswagen,Coupé,39500.0,21000.0,Automatisch,3.0,Benzine,156.0,Gebruikt,525.0711738457386,False
4474,Volgswagen,Coupé,26200.0,57398.0,Automatisch,9.0,Benzine,184.0,Gebruikt,473.62527514641727,True
4475,Volgswagen,Coupé,26990.0,81300.0,Automatisch,6.0,Benzine,156.0,Gebruikt,406.1531135695312,True
4476,Volgswagen,Coupé,34900.0,76434.0,Automatisch,5.0,Benzine,200.0,Gebruikt,357.6329755903108,True
4477,Volgswagen,Coupé,77250.0,99779.0,Automatisch,5.0,Benzine,510.0,Gebruikt,778.5835990877423,False
4478,Volgswagen,Coupé,49950.0,44000.0,Automatisch,3.0,Benzine,,Gebruikt,677.5026330855476,True
4479,Volgswagen,Coupé,39850.0,13962.0,Automatisch,3.0,Benzine,156.0,Gebruikt,459.2147587619438,True
4480,Volgswagen,Coupé,49950.0,124700.0,Automatisch,10.0,Benzine,457.0,Gebruikt,601.4491282010091,False
4481,Volgswagen,Coupé,57750.0,7777.0,Automatisch,3.0,Benzine,258.0,Gebruikt,640.4105690484394,False
4482,Volgswagen,Coupé,45999.0,32519.0,Automatisch,5.0,Benzine,184.0,Gebruikt,561.0774612104194,True
4483,Volgswagen,Coupé,63950.0,124000.0,Automatisch,8.0,Benzine,455.0,Gebruikt,662.829586576701,True
4484,Volgswagen,Coupé,17940.0,72890.0,Automatisch,22.0,Benzine,367.0,Gebruikt,320.31047865505104,False
4485,Volgswagen,Coupé,32950.0,88716.0,Automatisch,5.0,Benzine,156.0,Gebruikt,359.4806027753741,True
4486,Volgswagen,Coupé,34495.0,61521.0,Automatisch,6.0,Benzine,211.0,Gebruikt,414.1886729852473,False
4487,Volgswagen,Coupé,123850.0,8093.0,Automatisch,2.0,Diesel,330.0,Gebruikt,1149.4577267140614,False
4488,Volgswagen,Coupé,97500.0,72542.0,Automatisch,15.0,Benzine,507.0,Gebruikt,931.9775053298722,False
4489,Volgswagen,Coupé,89500.0,76637.0,Automatisch,5.0,Benzine,585.0,Gebruikt,897.0368015978813,False
4490,Volgswagen,Coupé,70995.0,9534.0,Automatisch,2.0,Benzine,,Gebruikt,650.7612161125223,False
4491,Volgswagen,Coupé,52750.0,10845.0,Automatisch,2.0,Benzine,163.0,Gebruikt,604.336136004554,True
4492,Volgswagen,Coupé,16500.0,238353.0,Automatisch,28.0,Benzine,279.0,Gebruikt,338.2143860098987,True
4493,Volgswagen,Coupé,42795.0,73008.0,Automatisch,5.0,Benzine,211.0,Gebruikt,535.689168143226,True
4494,Volgswagen,Coupé,14900.0,125835.0,Automatisch,14.0,Benzine,232.0,Gebruikt,271.07519398269534,True
4495,Volgswagen,Coupé,72995.0,16828.0,Automatisch,2.0,Benzine,,Gebruikt,832.303030192152,True
4496,Volgswagen,Coupé,45750.0,36200.0,Automatisch,5.0,Benzine,245.0,Gebruikt,474.8825907726445,False
4497,Volgswagen,Coupé,59900.0,58680.0,Automatisch,5.0,Benzine,334.0,Gebruikt,640.8151477163151,False
4498,Volgswagen,Coupé,124995.0,12463.0,Automatisch,2.0,Benzine,510.0,Gebruikt,1210.5509256402486,False
4499,Volgswagen,Coupé,42950.0,31976.0,Automatisch,3.0,Benzine,156.0,Gebruikt,547.6706324688635,True
4500,Volgswagen,Coupé,14950.0,168813.0,Automatisch,19.0,Benzine,368.0,Gebruikt,348.5957266704545,False
4501,Volgswagen,Coupé,79900.0,95422.0,Automatisch,7.0,Benzine,585.0,Gebruikt,825.4767018528755,False
4502,Volgswagen,Coupé,52900.0,208691.0,Automatisch,6.0,Benzine,368.0,Gebruikt,532.6514624769096,True
4503,Volgswagen,Coupé,15950.0,126278.0,Handgeschakeld,9.0,Benzine,156.0,Gebruikt,302.0747254018088,False
4504,Volgswagen,Coupé,48950.0,81386.0,Automatisch,5.0,Benzine,367.0,Gebruikt,514.3082668374561,True
4505,Volgswagen,Coupé,16950.0,148989.0,Automatisch,11.0,Benzine,184.0,Gebruikt,303.70307386497336,True
4506,Volgswagen,Coupé,36895.0,39737.0,Automatisch,4.0,Benzine,211.0,Gebruikt,528.7392413903553,True
4507,Volgswagen,Coupé,15900.0,184687.0,Automatisch,8.0,Benzine,204.0,Gebruikt,338.9101820814771,False
4508,Volgswagen,Coupé,44950.0,8232.0,Automatisch,1.0,Benzine,163.0,Gebruikt,501.4191187468114,True
4509,Volgswagen,Coupé,62900.0,48139.0,Automatisch,2.0,Benzine,,Gebruikt,692.3743341477007,False
4510,Volgswagen,Coupé,49950.0,25361.0,Automatisch,3.0,Benzine,184.0,Gebruikt,504.422669638954,False
4511,Volgswagen,Coupé,114850.0,5195.0,Automatisch,1.0,Diesel,320.0,Gebruikt,1137.8047007351922,True
4512,Volgswagen,Coupé,10835.0,95637.0,Automatisch,16.0,Benzine,272.0,Gebruikt,303.1401365240551,True
4513,Volgswagen,Coupé,57850.0,40364.0,Automatisch,3.0,Benzine,211.0,Gebruikt,636.6245758503576,False
4514,Volgswagen,Coupé,46850.0,55247.0,Automatisch,5.0,Elektrisch,211.0,Gebruikt,508.4203258771283,True
4515,Volgswagen,Coupé,259950.0,57624.0,Automatisch,18.0,Benzine,625.0,Gebruikt,2345.658988338144,True
4516,Volgswagen,Coupé,54945.0,25848.0,Automatisch,3.0,Benzine,184.0,Gebruikt,642.9787123855814,False
4517,Volgswagen,Coupé,17949.0,168251.0,Automatisch,12.0,Diesel,231.0,Gebruikt,358.8921081863433,True
4518,Volgswagen,Coupé,108850.0,26626.0,Automatisch,3.0,Benzine,510.0,Gebruikt,1003.4107483628112,True
4519,Volgswagen,Coupé,71950.0,4495.0,Automatisch,1.0,Benzine,199.0,Gebruikt,704.1402294277499,True
4520,Volgswagen,Coupé,32950.0,87081.0,Automatisch,6.0,Benzine,211.0,Gebruikt,459.333773565768,False
4521,Volgswagen,Coupé,16900.0,128846.0,Automatisch,9.0,Benzine,184.0,Gebruikt,346.1156433244204,True
4522,Volgswagen,Coupé,107750.0,11593.0,Automatisch,2.0,Benzine,211.0,Gebruikt,1000.8910909143424,True
4523,Volgswagen,Coupé,64950.0,89516.0,Automatisch,6.0,Benzine,368.0,Gebruikt,819.2253214147822,False
4524,Volgswagen,Coupé,23750.0,95000.0,Automatisch,21.0,Benzine,367.0,Gebruikt,335.28969728677896,False
4525,Volgswagen,Coupé,18950.0,156616.0,Automatisch,16.0,Benzine,387.0,Gebruikt,291.5705333739361,True
4526,Volgswagen,Coupé,14950.0,82560.0,Automatisch,20.0,Benzine,367.0,Gebruikt,283.6104544270429,True
4527,Volgswagen,Coupé,639000.0,2.0,Automatisch,0.0,Benzine,625.0,Nieuw,5477.544312993076,False
4528,Volgswagen,Coupé,14999.0,120273.0,Automatisch,50.0,Benzine,194.0,Oldtimer,313.15294950236694,False
4529,Volgswagen,Coupé,15444.0,116858.0,Handgeschakeld,11.0,Benzine,156.0,Gebruikt,339.9943323747462,True
4530,Volgswagen,Coupé,21950.0,160666.0,Automatisch,43.0,Benzine,185.0,Oldtimer,351.6602138022711,False
4531,Volgswagen,Coupé,38900.0,65847.0,Automatisch,4.0,Benzine,245.0,Gebruikt,504.4326375906161,False
4532,Volgswagen,Coupé,62900.0,126838.0,Automatisch,4.0,Diesel,258.0,Gebruikt,760.8221182637053,False
4533,Volgswagen,Coupé,54900.0,31490.0,Automatisch,4.0,Benzine,299.0,Gebruikt,554.1589067014147,True
4534,Volgswagen,Coupé,59945.0,2611.0,Automatisch,2.0,Benzine,197.0,Gebruikt,554.0673757190674,False
4535,Volgswagen,Coupé,22950.0,131839.0,Automatisch,7.0,Diesel,170.0,Gebruikt,333.9890656031521,True
4536,Volgswagen,Coupé,14950.0,114427.0,Automatisch,11.0,Benzine,156.0,Gebruikt,299.92264327724155,True
4537,Volgswagen,Coupé,51850.0,52000.0,Automatisch,6.0,Benzine,367.0,Gebruikt,590.2482163267025,True
4538,Volgswagen,Coupé,48750.0,27561.0,Automatisch,1.0,Benzine,163.0,Gebruikt,507.1630362081908,True
4539,Volgswagen,Coupé,52750.0,140033.0,Automatisch,5.0,Benzine,334.0,Gebruikt,624.5505900883732,False
4540,Volgswagen,Coupé,112950.0,46471.0,Automatisch,51.0,Benzine,200.0,Oldtimer,1068.3434485980672,False
4541,Volgswagen,Coupé,41899.0,84342.0,Automatisch,2.0,Benzine,224.0,Gebruikt,467.39725127596057,False
4542,Volgswagen,Coupé,65645.0,86453.0,Automatisch,5.0,Benzine,367.0,Gebruikt,748.6880092163717,True
4543,Volgswagen,Coupé,33950.0,96914.0,Automatisch,19.0,Benzine,650.0,Gebruikt,492.999644988294,False
4544,Volgswagen,Coupé,13495.0,133416.0,Automatisch,12.0,Benzine,292.0,Gebruikt,280.63186491155926,True
4545,Volgswagen,Coupé,15950.0,198350.0,Automatisch,13.0,Benzine,293.0,Gebruikt,318.80313983515794,False
4546,Volgswagen,Coupé,31000.0,62000.0,Automatisch,6.0,Benzine,211.0,Gebruikt,378.6826795427505,False
4547,Volgswagen,Coupé,10495.0,169000.0,Automatisch,8.0,Diesel,163.0,Gebruikt,238.1336506116951,False
4548,Volgswagen,Coupé,54950.0,59995.0,Automatisch,4.0,Benzine,211.0,Gebruikt,640.0925276779922,True
4549,Volgswagen,Coupé,49750.0,67000.0,Automatisch,4.0,Benzine,211.0,Gebruikt,589.6203099756183,True
4550,Volgswagen,Coupé,12950.0,131513.0,Automatisch,22.0,Benzine,367.0,Gebruikt,249.8164210557427,True
4551,Volgswagen,Coupé,38930.0,48258.0,Automatisch,5.0,Benzine,184.0,Gebruikt,521.8239287200201,True
4552,Volgswagen,Coupé,33820.0,111597.0,Automatisch,5.0,Benzine,184.0,Gebruikt,438.6409285441866,True
4553,Volgswagen,Coupé,198900.0,56600.0,Automatisch,11.0,Benzine,572.0,Gebruikt,1868.913899585618,True
4554,Volgswagen,Coupé,32950.0,64230.0,Automatisch,6.0,Benzine,184.0,Gebruikt,461.4775468722144,False
4555,Volgswagen,Coupé,14999.0,219000.0,Handgeschakeld,12.0,Benzine,184.0,Gebruikt,213.29511292358177,True
4556,Volgswagen,Coupé,29500.0,26000.0,,19.0,Benzine,367.0,Gebruikt,388.5178299113881,True
4557,Volgswagen,Coupé,21950.0,135425.0,Automatisch,47.0,Benzine,,Oldtimer,258.96461291891546,False
4558,Volgswagen,Coupé,46999.0,95599.0,Automatisch,5.0,Benzine,184.0,Gebruikt,478.2642089379522,False
4559,Volgswagen,Coupé,69490.0,99956.0,Automatisch,6.0,Benzine,510.0,Gebruikt,771.5759710403981,True
4560,Volgswagen,Coupé,49900.0,5000.0,Automatisch,0.0,Benzine,163.0,Demo,509.8976992675349,False
4561,Volgswagen,Coupé,34950.0,39051.0,Automatisch,4.0,Benzine,156.0,Gebruikt,500.6162455299415,False
4562,Volgswagen,Coupé,42750.0,33012.0,Automatisch,2.0,Benzine,136.0,Gebruikt,512.6046208365279,True
4563,Volgswagen,Coupé,25000.0,104000.0,Automatisch,6.0,Diesel,204.0,Gebruikt,484.4255945212384,True
4564,Volgswagen,Coupé,28949.0,37679.0,Automatisch,5.0,Benzine,156.0,Gebruikt,389.3880698867384,True
4565,Volgswagen,Coupé,15250.0,148000.0,Automatisch,12.0,Benzine,292.0,Gebruikt,204.1385080029875,False
4566,Volgswagen,Coupé,55900.0,34251.0,Automatisch,3.0,Benzine,300.0,Gebruikt,678.9651475337566,True
4567,Volgswagen,Coupé,45000.0,85000.0,Automatisch,4.0,Benzine,184.0,Gebruikt,567.842295098925,False
4568,Volgswagen,Coupé,36900.0,170397.0,Automatisch,41.0,Benzine,218.0,Gebruikt,562.8154945752656,False
4569,Volgswagen,Coupé,17995.0,94430.0,Automatisch,13.0,Benzine,292.0,Gebruikt,254.11825674653525,True
4570,Volgswagen,Coupé,49500.0,73007.0,Automatisch,54.0,Benzine,160.0,Oldtimer,588.6668552950413,True
4571,Volgswagen,Coupé,64950.0,16900.0,Automatisch,2.0,Benzine,199.0,Gebruikt,634.2100737473087,False
4572,Volgswagen,Coupé,18945.0,71390.0,Automatisch,10.0,Benzine,205.0,Gebruikt,290.95455407143,True
4573,Volgswagen,Coupé,62750.0,41144.0,Automatisch,2.0,Benzine,197.0,Gebruikt,640.5388797655274,True
4574,Volgswagen,Coupé,14900.0,165229.0,Handgeschakeld,12.0,Benzine,184.0,Gebruikt,258.63262992162214,False
4575,Volgswagen,Coupé,234888.0,28400.0,Automatisch,11.0,Benzine,572.0,Gebruikt,2080.585804797401,False
4576,Volgswagen,Coupé,21900.0,124095.0,Automatisch,8.0,Benzine,184.0,Gebruikt,298.9507941212611,True
4577,Volgswagen,Coupé,49750.0,21897.0,Automatisch,1.0,Benzine,163.0,Gebruikt,631.3337398802262,True
4578,Volgswagen,Coupé,31750.0,91949.0,Automatisch,6.0,Benzine,209.0,Gebruikt,452.868603463076,False
4579,Volgswagen,Coupé,12850.0,62000.0,Automatisch,19.0,Benzine,306.0,Gebruikt,215.68033631528544,False
4580,Volgswagen,Coupé,49950.0,58856.0,Automatisch,4.0,Benzine,245.0,Gebruikt,526.2293053837177,False
4581,Volgswagen,Coupé,50475.0,13750.0,Automatisch,1.0,Benzine,163.0,Demo,542.1798666974993,True
4582,Volgswagen,Coupé,14000.0,172000.0,Automatisch,11.0,Benzine,156.0,Gebruikt,223.05748422056337,False
4583,Volgswagen,Coupé,14000.0,172000.0,Automatisch,11.0,Benzine,156.0,Gebruikt,277.937934022568,True
4584,Volgswagen,Coupé,16950.0,112215.0,Automatisch,11.0,Benzine,156.0,Gebruikt,291.51883367620565,True
4585,Volgswagen,Coupé,14000.0,178000.0,,13.0,Benzine,292.0,Gebruikt,236.7688773467564,True
4586,Volgswagen,Coupé,63950.0,43876.0,Automatisch,33.0,Benzine,279.0,Oldtimer,586.3018521851262,True
4587,Volgswagen,Coupé,84900.0,102405.0,Automatisch,5.0,Benzine,585.0,Gebruikt,840.86716287183,False
4588,Volgswagen,Coupé,16950.0,121978.0,Automatisch,10.0,Benzine,156.0,Gebruikt,262.81556953731814,True
4589,Volgswagen,Coupé,32950.0,97460.0,Automatisch,6.0,Benzine,184.0,Gebruikt,424.58378598369984,True
4590,Volgswagen,Coupé,35500.0,32021.0,Automatisch,5.0,Benzine,211.0,Gebruikt,464.511436857402,True
4591,Volgswagen,Coupé,69950.0,30747.0,Automatisch,2.0,Benzine,,Gebruikt,692.8167246867293,True
